城市,经度,纬度,经度_y,纬度_y,日期,AQI,范围,质量等级,PM2.5,PM10,SO2,NO2,CO,O3,年,月
青岛,120.38945519114628,36.07222749666322,120.38945519114628,36.07222749666322,2020年9月,75,44~182,良,20,47,0.54,7.0,36.0,126.0,2020,9
青岛,120.38945519114628,36.07222749666322,120.38945519114628,36.07222749666322,2020年10月,66,44~100,良,25,64,0.658,9.0,44.0,96.0,2020,10
青岛,120.38945519114628,36.07222749666322,120.38945519114628,36.07222749666322,2020年11月,61,28~113,良,30,68,0.623,9.0,41.0,69.0,2020,11
青岛,120.38945519114628,36.07222749666322,120.38945519114628,36.07222749666322,2020年12月,93,32~229,良,63,103,1.023,15.0,55.0,50.0,2020,12
青岛,120.38945519114628,36.07222749666322,120.38945519114628,36.07222749666322,2021年1月,91,38~188,良,49,83,1.029,12.0,46.0,55.0,2021,1
青岛,120.38945519114628,36.07222749666322,120.38945519114628,36.07222749666322,2021年2月,61,34~108,良,36,63,0.768,9.0,31.0,77.0,2021,2
青岛,120.38945519114628,36.07222749666322,120.38945519114628,36.07222749666322,2021年3月,102,36~500,轻度污染,31,61,0.635,8.0,39.0,91.0,2021,3
青岛,120.38945519114628,36.07222749666322,120.38945519114628,36.07222749666322,2021年4月,65,37~161,良,19,44,0.44,6.0,30.0,103.0,2021,4
青岛,120.38945519114628,36.07222749666322,120.38945519114628,36.07222749666322,2021年5月,79,32~213,良,17,43,0.439,6.0,24.0,120.0,2021,5
青岛,120.38945519114628,36.07222749666322,120.38945519114628,36.07222749666322,2021年6月,75,32~165,良,19,39,0.41,6.0,21.0,126.0,2021,6
青岛,120.38945519114628,36.07222749666322,120.38945519114628,36.07222749666322,2021年7月,54,27~119,良,13,24,0.368,6.0,13.0,99.0,2021,7
青岛,120.38945519114628,36.07222749666322,120.38945519114628,36.07222749666322,2021年8月,72,25~119,良,15,29,0.455,6.0,19.0,123.0,2021,8
青岛,120.38945519114628,36.07222749666322,120.38945519114628,36.07222749666322,2021年9月,67,30~120,良,13,27,0.47,5.0,19.0,119.0,2021,9
青岛,120.38945519114628,36.07222749666322,120.38945519114628,36.07222749666322,2021年10月,64,25~116,良,29,59,0.565,7.0,35.0,98.0,2021,10
青岛,120.38945519114628,36.07222749666322,120.38945519114628,36.07222749666322,2021年11月,68,30~124,良,37,76,0.7,9.0,40.0,82.0,2021,11
青岛,120.38945519114628,36.07222749666322,120.38945519114628,36.07222749666322,2021年12月,77,29~163,良,46,81,0.903,11.0,49.0,54.0,2021,12
青岛,120.38945519114628,36.07222749666322,120.38945519114628,36.07222749666322,2022年1月,73,40~168,良,50,75,0.916,10.0,43.0,62.0,2022,1
青岛,120.38945519114628,36.07222749666322,120.38945519114628,36.07222749666322,2022年2月,59,36~107,良,37,56,0.743,9.0,31.0,84.0,2022,2
青岛,120.38945519114628,36.07222749666322,120.38945519114628,36.07222749666322,2022年3月,64,35~168,良,33,71,0.619,7.0,32.0,94.0,2022,3
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2013年12月,203,77~368,重度污染,162,255,87.0,242.0,2.967,29.0,2013,12
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2014年1月,184,65~328,中度污染,144,221,71.0,154.0,2.316,39.0,2014,1
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2014年2月,143,55~339,轻度污染,109,155,61.0,141.0,2.175,53.0,2014,2
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2014年3月,145,78~258,轻度污染,107,190,71.0,148.0,1.952,81.0,2014,3
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2014年4月,133,41~249,轻度污染,97,179,72.0,133.0,1.95,99.0,2014,4
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2014年5月,113,57~171,轻度污染,70,167,57.0,98.0,1.642,145.0,2014,5
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2014年6月,118,56~162,轻度污染,74,131,56.0,82.0,1.76,162.0,2014,6
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2014年7月,120,48~178,轻度污染,73,134,60.0,80.0,1.871,168.0,2014,7
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2014年8月,117,59~174,轻度污染,76,142,64.0,113.0,2.071,166.0,2014,8
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2014年9月,104,61~202,轻度污染,73,134,63.0,90.0,2.07,117.0,2014,9
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2014年10月,114,58~203,轻度污染,82,155,68.0,96.0,2.055,86.0,2014,10
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2014年11月,159,63~345,中度污染,122,199,76.0,129.0,2.553,41.0,2014,11
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2014年12月,145,65~243,轻度污染,107,199,74.0,153.0,2.513,34.0,2014,12
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2015年1月,152,63~292,中度污染,115,198,74.0,141.0,2.416,30.0,2015,1
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2015年2月,130,63~251,轻度污染,97,169,59.0,103.0,2.168,46.0,2015,2
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2015年3月,135,70~428,轻度污染,91,189,67.0,97.0,2.035,66.0,2015,3
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2015年4月,115,57~209,轻度污染,81,153,60.0,70.0,1.937,114.0,2015,4
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2015年5月,106,59~180,轻度污染,69,145,58.0,67.0,1.89,145.0,2015,5
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2015年6月,120,52~200,轻度污染,65,136,51.0,60.0,1.737,176.0,2015,6
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2015年7月,107,52~153,轻度污染,66,128,53.0,51.0,2.013,148.0,2015,7
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2015年8月,95,59~176,良,57,112,55.0,60.0,2.006,140.0,2015,8
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2015年9月,99,54~170,良,66,124,59.0,60.0,1.88,129.0,2015,9
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2015年10月,127,64~266,轻度污染,90,169,70.0,83.0,2.287,92.0,2015,10
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2015年11月,129,34~318,轻度污染,98,153,57.0,71.0,2.26,39.0,2015,11
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2015年12月,195,56~500,中度污染,153,247,73.0,122.0,2.729,33.0,2015,12
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2016年1月,142,59~354,轻度污染,107,174,61.0,102.0,2.148,41.0,2016,1
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2016年2月,112,40~237,轻度污染,81,138,50.0,75.0,1.693,65.0,2016,2
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2016年3月,115,63~190,轻度污染,76,172,59.0,68.0,1.716,88.0,2016,3
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2016年4月,114,63~200,轻度污染,76,168,54.0,55.0,1.693,114.0,2016,4
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2016年5月,106,62~187,轻度污染,60,122,51.0,56.0,1.69,145.0,2016,5
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2016年6月,114,71~186,轻度污染,54,98,42.0,43.0,1.527,173.0,2016,6
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2016年7月,96,39~160,良,54,88,38.0,29.0,1.655,147.0,2016,7
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2016年8月,79,44~145,良,42,78,41.0,38.0,1.794,120.0,2016,8
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2016年9月,107,49~189,轻度污染,71,123,54.0,47.0,2.153,147.0,2016,9
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2016年10月,90,41~190,良,65,105,55.0,46.0,1.874,69.0,2016,10
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2016年11月,120,34~226,轻度污染,90,142,56.0,57.0,1.943,47.0,2016,11
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2016年12月,162,63~416,中度污染,124,194,65.0,79.0,2.919,37.0,2016,12
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2017年1月,161,57~319,中度污染,127,199,63.0,80.0,2.732,43.0,2017,1
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2017年2月,110,54~230,轻度污染,81,134,52.0,71.0,1.921,75.0,2017,2
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2017年3月,94,56~171,良,66,126,55.0,59.0,1.761,92.0,2017,3
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2017年4月,93,63~209,良,59,128,47.0,39.0,1.7,121.0,2017,4
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2017年5月,129,60~281,轻度污染,41,93,39.0,34.0,1.519,171.0,2017,5
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2017年6月,127,46~200,轻度污染,55,111,40.0,31.0,1.59,188.0,2017,6
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2017年7月,102,48~185,轻度污染,48,93,31.0,17.0,1.577,148.0,2017,7
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2017年8月,100,41~191,良,40,75,31.0,18.0,1.561,155.0,2017,8
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2017年9月,98,47~142,良,44,92,37.0,22.0,1.617,154.0,2017,9
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2017年10月,94,25~201,良,65,103,52.0,33.0,1.842,97.0,2017,10
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2017年11月,92,51~185,良,63,120,54.0,38.0,1.563,69.0,2017,11
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2017年12月,124,62~321,轻度污染,87,145,64.0,50.0,2.265,30.0,2017,12
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2018年1月,123,51~315,轻度污染,92,143,53.0,44.0,1.842,50.0,2018,1
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2018年2月,99,53~218,良,67,117,37.0,39.0,1.461,77.0,2018,2
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2018年3月,95,48~270,良,64,108,40.0,26.0,1.332,113.0,2018,3
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2018年4月,81,0~139,良,40,94,34.0,24.0,1.143,135.0,2018,4
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2018年5月,79,0~145,良,36,73,33.0,21.0,1.284,147.0,2018,5
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2018年6月,122,50~175,轻度污染,38,79,25.0,15.0,0.943,183.0,2018,6
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2018年7月,87,26~179,良,30,56,22.0,9.0,1.065,139.0,2018,7
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2018年8月,86,25~142,良,28,53,25.0,12.0,1.187,138.0,2018,8
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2018年9月,83,48~132,良,38,79,39.0,21.0,1.19,130.0,2018,9
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2018年10月,84,52~134,良,49,106,53.0,30.0,1.216,105.0,2018,10
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2018年11月,96,0~205,良,71,113,56.0,27.0,1.377,72.0,2018,11
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2018年12月,105,0~264,轻度污染,73,135,55.0,30.0,1.274,45.0,2018,12
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2019年1月,136,57~312,轻度污染,102,167,59.0,37.0,1.655,51.0,2019,1
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2019年2月,131,48~215,轻度污染,97,144,46.0,31.0,1.386,88.0,2019,2
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2019年3月,97,55~198,良,61,122,45.0,28.0,0.977,113.0,2019,3
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2019年4月,93,41~155,良,54,114,39.0,22.0,0.863,129.0,2019,4
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2019年5月,110,50~187,轻度污染,39,95,34.0,21.0,0.774,165.0,2019,5
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2019年6月,143,68~204,轻度污染,40,80,30.0,19.0,0.76,205.0,2019,6
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2019年7月,120,48~183,轻度污染,36,63,27.0,14.0,0.803,180.0,2019,7
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2019年8月,77,26~143,良,26,50,29.0,13.0,0.661,127.0,2019,8
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2019年9月,106,47~185,轻度污染,42,84,41.0,15.0,0.857,157.0,2019,9
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2019年10月,91,37~152,良,54,110,46.0,17.0,0.919,105.0,2019,10
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2019年11月,99,47~234,良,66,129,51.0,20.0,1.143,65.0,2019,11
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2019年12月,111,58~300,轻度污染,82,123,53.0,23.0,1.494,44.0,2019,12
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2020年1月,135,49~292,轻度污染,103,139,49.0,30.0,1.642,61.0,2020,1
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2020年2月,83,36~158,良,58,73,25.0,16.0,0.869,82.0,2020,2
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2020年3月,85,44~166,良,53,100,36.0,18.0,0.823,105.0,2020,3
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2020年4月,83,38~144,良,43,93,36.0,18.0,0.74,127.0,2020,4
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2020年5月,99,49~171,良,38,81,30.0,15.0,0.645,155.0,2020,5
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2020年6月,124,40~199,轻度污染,41,88,32.0,14.0,0.75,185.0,2020,6
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2020年7月,104,41~176,轻度污染,37,63,28.0,11.0,0.777,160.0,2020,7
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2020年8月,82,27~168,良,32,52,27.0,11.0,0.687,133.0,2020,8
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2020年9月,90,40~154,良,37,73,40.0,16.0,0.973,143.0,2020,9
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2020年10月,84,53~124,良,53,107,52.0,19.0,1.268,95.0,2020,10
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2020年11月,95,38~183,良,65,112,51.0,19.0,1.237,63.0,2020,11
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2020年12月,126,43~281,轻度污染,94,130,50.0,26.0,1.471,51.0,2020,12
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2021年1月,122,55~263,轻度污染,69,104,53.0,26.0,1.5,53.0,2021,1
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2021年2月,78,40~144,良,53,87,33.0,18.0,0.886,86.0,2021,2
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2021年3月,136,39~500,轻度污染,49,80,42.0,17.0,0.974,102.0,2021,3
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2021年4月,86,38~362,良,41,62,35.0,13.0,0.72,111.0,2021,4
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2021年5月,104,37~378,轻度污染,31,52,26.0,11.0,0.69,139.0,2021,5
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2021年6月,114,38~201,轻度污染,33,59,24.0,10.0,0.687,173.0,2021,6
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2021年7月,76,23~150,良,26,40,18.0,7.0,0.61,127.0,2021,7
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2021年8月,102,36~179,轻度污染,32,52,24.0,7.0,0.797,158.0,2021,8
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2021年9月,77,34~150,良,25,38,25.0,8.0,0.733,126.0,2021,9
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2021年10月,78,28~137,良,51,78,41.0,11.0,0.861,96.0,2021,10
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2021年11月,85,28~156,良,59,97,46.0,16.0,0.98,69.0,2021,11
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2021年12月,90,31~209,良,64,102,47.0,22.0,1.084,54.0,2021,12
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2022年1月,111,48~226,轻度污染,83,116,46.0,22.0,1.21,56.0,2022,1
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2022年2月,71,41~140,良,49,74,29.0,17.0,0.879,95.0,2022,2
淄博,118.06145253489896,36.81908568332188,118.06145253489896,36.81908568332188,2022年3月,91,38~173,良,52,115,32.0,13.0,0.776,102.0,2022,3
枣庄,117.33054194483896,34.815994048435115,117.33054194483896,34.815994048435115,2013年12月,241,109~464,重度污染,193,315,155.0,72.0,1.666,42.0,2013,12
枣庄,117.33054194483896,34.815994048435115,117.33054194483896,34.815994048435115,2014年1月,207,76~480,重度污染,158,278,91.0,58.0,1.435,50.0,2014,1
枣庄,117.33054194483896,34.815994048435115,117.33054194483896,34.815994048435115,2014年2月,145,51~424,轻度污染,109,180,71.0,37.0,1.029,80.0,2014,2
枣庄,117.33054194483896,34.815994048435115,117.33054194483896,34.815994048435115,2014年3月,155,87~494,中度污染,108,217,80.0,44.0,0.977,105.0,2014,3
枣庄,117.33054194483896,34.815994048435115,117.33054194483896,34.815994048435115,2014年4月,123,52~226,轻度污染,86,178,72.0,42.0,0.88,139.0,2014,4
枣庄,117.33054194483896,34.815994048435115,117.33054194483896,34.815994048435115,2014年5月,127,73~194,轻度污染,70,175,65.0,38.0,0.768,181.0,2014,5
枣庄,117.33054194483896,34.815994048435115,117.33054194483896,34.815994048435115,2014年6月,131,66~277,轻度污染,80,143,42.0,41.0,0.85,172.0,2014,6
